Month,RepID,ProductCode,SalesTarget,UnitsTarget,TargetStatus
2026-06-01,R016,P004,1800,10,Approved
2026-06-01,R016,P005,1200,10,Approved
2026-06-01,R016,P006,700,6,Approved
2026-06-01,R016,P007,2300,13,Approved
2026-06-01,R016,P008,2000,10,Approved
2026-06-01,R016,P009,2000,11,Approved
2026-06-01,R016,P010,2500,11,Approved
2026-06-01,R016,P011,1900,12,Approved
2026-06-01,R016,P012,1800,12,Approved
2026-06-01,R017,P001,200,1,Approved
2026-06-01,R017,P002,1000,7,Approved
2026-06-01,R017,P003,1600,7,Approved
2026-06-01,R017,P004,2900,18,Approved
2026-06-01,R017,P005,700,6,Approved
2026-06-01,R017,P006,1200,10,Approved
2026-06-01,R017,P007,1100,6,Approved
2026-06-01,R017,P008,2500,13,Approved
2026-06-01,R017,P009,1300,7,Approved
2026-06-01,R017,P010,1300,6,Approved
2026-06-01,R017,P011,1000,6,Approved
2026-06-01,R017,P012,900,6,Approved
2026-06-01,R018,P001,4200,21,Approved
2026-06-01,R018,P002,3100,21,Approved
2026-06-01,R018,P003,1700,7,Approved
2026-06-01,R018,P004,1400,8,Approved
2026-06-01,R018,P005,2200,19,Approved
2026-06-01,R018,P006,1300,10,Approved
2026-06-01,R018,P007,700,4,Approved
2026-06-01,R018,P008,1700,8,Approved
2026-06-01,R018,P009,2700,14,Approved
2026-06-01,R018,P010,1400,6,Approved
2026-06-01,R018,P011,1900,12,Approved
2026-06-01,R018,P012,2200,14,Approved
2026-07-01,R001,P001,2400,13,Approved
2026-07-01,R001,P002,2800,20,Approved
2026-07-01,R001,P003,5400,24,Approved
2026-07-01,R001,P004,1300,8,Approved
2026-07-01,R001,P005,2400,22,Approved
2026-07-01,R001,P006,2100,17,Approved
2026-07-01,R001,P007,900,5,Approved
2026-07-01,R001,P008,3900,19,Approved
2026-07-01,R001,P009,1200,7,Approved
2026-07-01,R001,P010,1600,7,Approved
2026-07-01,R001,P011,1700,11,Approved
2026-07-01,R001,P012,1500,10,Approved
2026-07-01,R002,P001,1200,6,Approved
2026-07-01,R002,P002,2000,14,Approved
2026-07-01,R002,P003,2500,11,Approved
2026-07-01,R002,P004,1500,9,Approved
2026-07-01,R002,P005,700,6,Approved
2026-07-01,R002,P006,800,6,Approved
2026-07-01,R002,P007,1100,6,Approved
2026-07-01,R002,P008,1600,7,Approved
2026-07-01,R002,P009,2700,14,Approved
2026-07-01,R002,P010,200,1,Approved
2026-07-01,R002,P011,1000,6,Approved
2026-07-01,R002,P012,1200,8,Approved
2026-07-01,R003,P001,1300,7,Approved
2026-07-01,R003,P002,1200,9,Revised
2026-07-01,R003,P003,1400,6,Approved
2026-07-01,R003,P004,1400,9,Approved
2026-07-01,R003,P005,1000,8,Approved
2026-07-01,R003,P006,1400,11,Approved
2026-07-01,R003,P007,1300,8,Approved
2026-07-01,R003,P008,700,3,Approved
2026-07-01,R003,P009,1900,10,Approved
2026-07-01,R003,P010,3000,13,Approved
2026-07-01,R003,P011,1700,12,Approved
2026-07-01,R003,P012,1100,7,Approved
2026-07-01,R004,P001,2100,12,Approved
2026-07-01,R004,P002,3800,27,Approved
2026-07-01,R004,P003,5300,23,Approved
2026-07-01,R004,P004,1100,7,Approved
2026-07-01,R004,P005,900,8,Approved
2026-07-01,R004,P006,2000,15,Approved
2026-07-01,R004,P007,2500,15,Approved
2026-07-01,R004,P008,1600,8,Approved
2026-07-01,R004,P009,1300,7,Approved
2026-07-01,R004,P010,1700,7,Approved
2026-07-01,R004,P011,1100,7,Approved
2026-07-01,R004,P012,800,5,Approved
2026-07-01,R005,P001,1400,7,Approved
2026-07-01,R005,P002,2900,20,Approved
2026-07-01,R005,P003,4000,17,Approved
2026-07-01,R005,P004,4000,24,Approved
2026-07-01,R005,P005,4200,36,Approved
2026-07-01,R005,P006,2100,16,Approved
2026-07-01,R005,P007,1300,8,Approved
2026-07-01,R005,P008,2800,14,Approved
2026-07-01,R005,P009,3900,21,Approved
2026-07-01,R005,P010,1900,8,Approved
2026-07-01,R005,P011,600,4,Approved
2026-07-01,R005,P012,3100,20,Approved
2026-07-01,R006,P001,400,2,Approved
2026-07-01,R006,P002,1600,12,Approved
2026-07-01,R006,P003,1600,7,Approved
2026-07-01,R006,P004,4100,24,Approved
2026-07-01,R006,P005,2700,23,Approved
2026-07-01,R006,P006,2500,19,Approved
2026-07-01,R006,P007,1300,7,Approved
2026-07-01,R006,P008,4700,23,Approved
2026-07-01,R006,P009,4800,26,Approved
2026-07-01,R006,P010,1600,7,Approved
2026-07-01,R006,P011,200,1,Approved
2026-07-01,R006,P012,1800,12,Approved
2026-07-01,R007,P001,1500,7,Approved
2026-07-01,R007,P002,700,4,Approved
2026-07-01,R007,P003,1600,7,Approved
2026-07-01,R007,P004,900,5,Revised
2026-07-01,R007,P005,900,7,Approved
2026-07-01,R007,P006,2800,22,Approved
2026-07-01,R007,P007,1700,10,Approved
2026-07-01,R007,P008,2000,10,Approved
2026-07-01,R007,P009,1600,9,Approved
2026-07-01,R007,P010,800,3,Approved
2026-07-01,R007,P011,3000,19,Approved
2026-07-01,R007,P012,700,4,Approved
2026-07-01,R008,P001,2500,13,Approved
2026-07-01,R008,P002,3200,23,Approved
2026-07-01,R008,P003,2600,11,Approved
2026-07-01,R008,P004,2200,14,Approved
2026-07-01,R008,P005,300,3,Approved
2026-07-01,R008,P006,3300,26,Approved
2026-07-01,R008,P007,1500,9,Approved
2026-07-01,R008,P008,600,3,Approved
2026-07-01,R008,P009,2200,12,Approved
2026-07-01,R008,P010,4300,21,Approved
2026-07-01,R008,P011,2600,17,Approved
2026-07-01,R008,P012,2300,16,Approved
2026-07-01,R009,P001,1200,6,Approved
2026-07-01,R009,P002,1000,7,Approved
2026-07-01,R009,P003,1400,6,Approved
2026-07-01,R009,P004,1100,6,Approved
2026-07-01,R009,P005,2500,21,Approved
2026-07-01,R009,P006,2900,22,Approved
2026-07-01,R009,P007,1000,5,Approved
2026-07-01,R009,P008,1700,8,Approved
2026-07-01,R009,P009,200,1,Approved
2026-07-01,R009,P010,4500,20,Approved
2026-07-01,R009,P011,1800,11,Approved
2026-07-01,R009,P012,600,4,Approved
2026-07-01,R010,P001,900,5,Approved
2026-07-01,R010,P002,4100,28,Approved
2026-07-01,R010,P003,1000,4,Approved
2026-07-01,R010,P004,1100,7,Approved
2026-07-01,R010,P005,1900,17,Approved
2026-07-01,R010,P006,400,3,Approved
2026-07-01,R010,P007,3800,22,Approved
2026-07-01,R010,P008,5500,27,Approved
2026-07-01,R010,P009,1600,9,Approved
2026-07-01,R010,P010,4600,20,Approved
2026-07-01,R010,P011,1300,8,Approved
2026-07-01,R010,P012,400,3,Approved
2026-07-01,R011,P001,4400,23,Approved
2026-07-01,R011,P002,1200,8,Approved
2026-07-01,R011,P003,4100,17,Approved
2026-07-01,R011,P004,5400,34,Revised
2026-07-01,R011,P005,2100,17,Approved
2026-07-01,R011,P006,1100,8,Approved
2026-07-01,R011,P007,3600,21,Approved
2026-07-01,R011,P008,1400,7,Approved
2026-07-01,R011,P009,3600,19,Approved
2026-07-01,R011,P010,1400,7,Approved
2026-07-01,R011,P011,600,4,Approved
2026-07-01,R011,P012,2600,17,Approved
2026-07-01,R012,P001,1100,5,Approved
2026-07-01,R012,P002,1400,10,Approved
2026-07-01,R012,P003,6800,29,Approved
2026-07-01,R012,P004,1600,9,Approved
2026-07-01,R012,P005,1200,10,Approved
2026-07-01,R012,P006,1500,11,Approved
2026-07-01,R012,P007,1500,9,Approved
2026-07-01,R012,P008,3200,15,Approved
2026-07-01,R012,P009,2100,11,Approved
2026-07-01,R012,P010,1800,8,Approved
2026-07-01,R012,P011,600,4,Approved
2026-07-01,R012,P012,1300,8,Approved
2026-07-01,R013,P001,2200,11,Approved
2026-07-01,R013,P002,3200,23,Approved
2026-07-01,R013,P003,1800,8,Approved
2026-07-01,R013,P004,1400,8,Approved
2026-07-01,R013,P005,1400,12,Approved
2026-07-01,R013,P006,1100,9,Approved
2026-07-01,R013,P007,800,4,Approved
2026-07-01,R013,P008,5500,27,Approved
2026-07-01,R013,P009,1300,7,Approved
2026-07-01,R013,P010,2000,9,Revised
2026-07-01,R013,P011,3900,25,Approved
2026-07-01,R013,P012,1100,8,Approved
2026-07-01,R015,P001,6300,32,Approved
2026-07-01,R015,P002,800,6,Approved
2026-07-01,R015,P003,3000,13,Approved
2026-07-01,R015,P004,800,4,Approved
2026-07-01,R015,P005,1300,11,Approved
2026-07-01,R015,P006,2200,16,Revised
2026-07-01,R015,P007,1700,10,Approved
2026-07-01,R015,P008,3100,15,Approved
2026-07-01,R015,P009,4300,22,Approved
2026-07-01,R015,P010,2400,11,Approved
2026-07-01,R015,P011,4100,26,Approved
2026-07-01,R015,P012,1400,9,Approved
2026-07-01,R016,P001,4000,20,Approved
2026-07-01,R016,P002,4100,29,Approved
2026-07-01,R016,P003,2500,11,Approved
2026-07-01,R016,P004,700,4,Approved
2026-07-01,R016,P005,5000,45,Approved
2026-07-01,R016,P006,1500,11,Approved
2026-07-01,R016,P007,2300,14,Approved
2026-07-01,R016,P008,2100,10,Approved
2026-07-01,R016,P009,2100,12,Approved
2026-07-01,R016,P010,2700,12,Approved
2026-07-01,R016,P011,1600,10,Approved
2026-07-01,R016,P012,3200,21,Approved
2026-07-01,R017,P001,2400,12,Approved
2026-07-01,R017,P002,2700,19,Approved
2026-07-01,R017,P003,2400,10,Revised
2026-07-01,R017,P004,1000,6,Approved
2026-07-01,R017,P005,1800,15,Approved
2026-07-01,R017,P006,1700,13,Approved
2026-07-01,R017,P007,5300,31,Approved
2026-07-01,R017,P008,1200,5,Approved
2026-07-01,R017,P009,1200,6,Approved
2026-07-01,R017,P010,1900,8,Approved
2026-07-01,R017,P011,2300,14,Approved
2026-07-01,R017,P012,900,6,Approved
2026-07-01,R018,P001,6000,31,Approved
2026-07-01,R018,P002,2000,14,Approved
2026-07-01,R018,P003,4800,20,Approved
2026-07-01,R018,P004,1200,7,Approved
2026-07-01,R018,P005,300,3,Approved
2026-07-01,R018,P006,2100,16,Approved
2026-07-01,R018,P007,2700,16,Approved
2026-07-01,R018,P008,1700,8,Approved
2026-07-01,R018,P009,2000,11,Approved
2026-07-01,R018,P010,1500,7,Approved
2026-07-01,R018,P011,3500,22,Approved
2026-07-01,R018,P012,1000,6,Approved
